question_id,question_text,domain,primary_skill,secondary_skills,target_role,seniority_level,difficulty,difficulty_score,bloom_level,question_type,expected_duration_min,esco_code,onet_code,tags,bias_risk_flag,conflict_sensitivity,illegal_question_flag,demographic_sensitivity
Q02502,Describe a time you had to remove a team member from a project. How did you handle it?,Soft Skills,Leadership,Adaptability|Time Management,EXP-SOFT-JUN,Junior,Easy,2,Evaluate,Behavioral,7,ESCO.575,ONET.611,soft skills|leadership|easy,Low,Low,False,
Q02503,How would you troubleshoot a legacy monolithic system using E-commerce while ensuring 99.99% uptime?,Domain Knowledge,E-commerce,SaaS|EdTech,EXP-FRON-MID,Mid,Medium,3,Evaluate,Behavioral,9,ESCO.657,ONET.687,domain knowledge|e-commerce|medium,Low,Low,False,
Q02504,Tell me about a time you received aggressive or unfair criticism. How did you respond?,Soft Skills,Conflict Resolution,Communication|Conflict Resolution,EXP-ML E-JUN,Junior,Hard,4,Evaluate,Behavioral,9,ESCO.659,ONET.894,soft skills|conflict resolution|hard,Low,Low,False,
Q02505,How would you architect a latency-sensitive trading platform using Fintech while maintaining backward compatibility?,Domain Knowledge,Fintech,E-commerce|Fintech,EXP-SOFT-MID,Mid,Easy,2,Evaluate,Technical,7,ESCO.672,ONET.842,domain knowledge|fintech|easy,Low,Low,False,
Q02506,How would you optimize a highly secure payment gateway using Java under strict memory constraints?,Technical,Java,Kubernetes|Node.js,EXP-PROD-JUN,Junior,Hard,4,Analyze,Situational,11,ESCO.486,ONET.808,technical|java|hard,Low,Low,False,
Q02507,How would you migrate a resource-constrained IoT ecosystem using Kubernetes while maintaining backward compatibility?,Technical,Kubernetes,Python|SQL,EXP-QA E-MID,Mid,Expert,5,Create,Case Study,7,ESCO.157,ONET.427,technical|kubernetes|expert,High,Low,False,
Q02508,How would you secure a resource-constrained IoT ecosystem using EdTech under strict memory constraints?,Domain Knowledge,EdTech,Fintech|E-commerce,EXP-ML E-SEN,Senior,Medium,3,Create,Situational,14,ESCO.961,ONET.346,domain knowledge|edtech|medium,Low,Low,False,
Q02509,How would you scale an offline-first mobile app backing service using API Design during a major compliance audit?,System Design,API Design,Security|Microservices,EXP-PROD-MID,Mid,Expert,5,Understand,Behavioral,7,ESCO.938,ONET.271,system design|api design|expert,High,Low,False,
Q02510,How would you migrate a resource-constrained IoT ecosystem using Scalability during a major compliance audit?,System Design,Scalability,Database Design|Security,EXP-CLOU-SEN,Senior,Easy,2,Analyze,Technical,10,ESCO.331,ONET.839,system design|scalability|easy,Medium,Low,False,
Q02511,How would you troubleshoot a realtime data pipeline using Microservices with a hard deadline of two weeks?,System Design,Microservices,API Design|Scalability,EXP-QA E-MID,Mid,Expert,5,Apply,Behavioral,15,ESCO.217,ONET.440,system design|microservices|expert,Low,Low,False,
Q02512,How would you scale a realtime data pipeline using API Design while ensuring 99.99% uptime?,System Design,API Design,Scalability|Database Design,EXP-DEVO-MID,Mid,Hard,4,Create,Situational,5,ESCO.369,ONET.442,system design|api design|hard,Low,Low,False,
Q02513,Describe a time you had to negotiate between two stakeholders with conflicting priorities.,Soft Skills,Communication,Time Management|Adaptability,EXP-BACK-MID,Mid,Hard,4,Remember,Behavioral,13,ESCO.124,ONET.201,soft skills|communication|hard,Low,Low,False,
Q02514,How would you secure a highly secure payment gateway using EdTech while ensuring 99.99% uptime?,Domain Knowledge,EdTech,EdTech|E-commerce,EXP-PROD-MID,Mid,Medium,3,Understand,Case Study,5,ESCO.258,ONET.466,domain knowledge|edtech|medium,Low,Low,False,
Q02515,How would you scale a legacy monolithic system using Python while maintaining backward compatibility?,Technical,Python,Node.js|Go,EXP-ML E-JUN,Junior,Hard,4,Analyze,Situational,13,ESCO.667,ONET.153,technical|python|hard,Low,Low,False,
Q02516,Tell me about a time you had multiple competing high-priority deadlines. How did you manage?,Soft Skills,Time Management,Communication|Conflict Resolution,EXP-SOFT-JUN,Junior,Expert,5,Remember,Behavioral,14,ESCO.179,ONET.252,soft skills|time management|expert,Medium,Low,False,
Q02517,How would you architect a latency-sensitive trading platform using Security with a globally distributed team?,System Design,Security,Microservices|Security,EXP-SOFT-JUN,Junior,Easy,2,Evaluate,Behavioral,9,ESCO.501,ONET.464,system design|security|easy,Medium,Low,False,
Q02518,How would you design an offline-first mobile app backing service using JavaScript while ensuring 99.99% uptime?,Technical,JavaScript,Docker|Kubernetes,EXP-PROD-SEN,Senior,Expert,5,Understand,Case Study,14,ESCO.405,ONET.982,technical|javascript|expert,Medium,Low,False,
Q02519,How would you migrate a legacy monolithic system using E-commerce under strict memory constraints?,Domain Knowledge,E-commerce,Fintech|SaaS,EXP-CLOU-JUN,Junior,Medium,3,Understand,Behavioral,9,ESCO.506,ONET.482,domain knowledge|e-commerce|medium,Medium,Low,False,Gender
Q02520,How would you troubleshoot a latency-sensitive trading platform using Fintech while ensuring 99.99% uptime?,Domain Knowledge,Fintech,Fintech|SaaS,EXP-SOFT-SEN,Senior,Medium,3,Create,Situational,3,ESCO.754,ONET.250,domain knowledge|fintech|medium,Low,Low,False,Culture
Q02521,How would you architect a distributed microservices architecture using Database Design while maintaining backward compatibility?,System Design,Database Design,Scalability|Security,EXP-CLOU-JUN,Junior,Expert,5,Apply,Technical,9,ESCO.789,ONET.802,system design|database design|expert,High,Low,False,
Q02522,How would you secure a resource-constrained IoT ecosystem using Microservices with a globally distributed team?,System Design,Microservices,Microservices|API Design,EXP-SOFT-JUN,Junior,Medium,3,Evaluate,Situational,14,ESCO.686,ONET.998,system design|microservices|medium,Low,Low,False,
Q02523,Tell me about a time you had to lead change that was met with resistance.,Soft Skills,Leadership,Conflict Resolution|Leadership,EXP-QA E-JUN,Junior,Hard,4,Apply,Behavioral,15,ESCO.642,ONET.855,soft skills|leadership|hard,Medium,Low,False,Gender
Q02524,How do you set priorities when everything seems urgent?,Soft Skills,Leadership,Communication|Adaptability,EXP-BACK-MID,Mid,Expert,5,Analyze,Behavioral,7,ESCO.758,ONET.893,soft skills|leadership|expert,Low,Low,False,
Q02525,How would you migrate a resource-constrained IoT ecosystem using SaaS while ensuring 99.99% uptime?,Domain Knowledge,SaaS,Healthcare|Fintech,EXP-DEVO-JUN,Junior,Expert,5,Analyze,Technical,7,ESCO.751,ONET.751,domain knowledge|saas|expert,Medium,Low,False,
Q02526,How would you debug a realtime data pipeline using Microservices while ensuring 99.99% uptime?,System Design,Microservices,Security|Microservices,EXP-ML E-MID,Mid,Expert,5,Create,Behavioral,3,ESCO.132,ONET.710,system design|microservices|expert,Low,Low,False,
Q02527,How would you optimize a latency-sensitive trading platform using Healthcare with a hard deadline of two weeks?,Domain Knowledge,Healthcare,E-commerce|Fintech,EXP-DATA-MID,Mid,Medium,3,Analyze,Situational,11,ESCO.457,ONET.718,domain knowledge|healthcare|medium,Low,Low,False,
Q02528,How would you optimize a distributed microservices architecture using API Design while maintaining backward compatibility?,System Design,API Design,Security|Microservices,EXP-DEVO-SEN,Senior,Hard,4,Understand,Situational,13,ESCO.459,ONET.487,system design|api design|hard,Low,Low,False,
Q02529,How would you debug a distributed microservices architecture using Docker with a globally distributed team?,Technical,Docker,Python|Kubernetes,EXP-CLOU-JUN,Junior,Easy,2,Analyze,Technical,4,ESCO.851,ONET.345,technical|docker|easy,Low,Low,False,
Q02530,How would you implement a legacy monolithic system using Docker with a globally distributed team?,Technical,Docker,Node.js|JavaScript,EXP-DATA-MID,Mid,Medium,3,Remember,Behavioral,15,ESCO.173,ONET.286,technical|docker|medium,Low,Low,False,
Q02531,Describe a project you delivered under a very tight deadline. What tradeoffs did you make?,Soft Skills,Time Management,Time Management|Leadership,EXP-FRON-JUN,Junior,Easy,2,Apply,Behavioral,10,ESCO.125,ONET.736,soft skills|time management|easy,Low,Low,False,
Q02532,How would you migrate a high-traffic web application using SaaS while maintaining backward compatibility?,Domain Knowledge,SaaS,E-commerce|Healthcare,EXP-QA E-MID,Mid,Medium,3,Understand,Case Study,8,ESCO.563,ONET.256,domain knowledge|saas|medium,Low,Low,False,
Q02533,How would you troubleshoot a distributed microservices architecture using EdTech during a major compliance audit?,Domain Knowledge,EdTech,EdTech|E-commerce,EXP-ML E-SEN,Senior,Expert,5,Analyze,Situational,5,ESCO.817,ONET.767,domain knowledge|edtech|expert,Low,Low,False,
Q02534,How would you optimize a high-traffic web application using Scalability with a hard deadline of two weeks?,System Design,Scalability,Scalability|Security,EXP-DATA-JUN,Junior,Medium,3,Evaluate,Situational,10,ESCO.835,ONET.682,system design|scalability|medium,Low,Low,False,
Q02535,How would you implement an offline-first mobile app backing service using Security with a globally distributed team?,System Design,Security,Security|Scalability,EXP-DATA-SEN,Senior,Expert,5,Apply,Case Study,15,ESCO.656,ONET.951,system design|security|expert,Medium,Low,False,
Q02536,Describe a time you had to rally a team after a major setback or failure.,Soft Skills,Leadership,Time Management|Communication,EXP-SOFT-SEN,Senior,Medium,3,Create,Behavioral,10,ESCO.437,ONET.492,soft skills|leadership|medium,Medium,Low,False,
Q02537,How would you migrate an offline-first mobile app backing service using React with zero downtime?,Technical,React,JavaScript|Python,EXP-CLOU-MID,Mid,Easy,2,Remember,Technical,10,ESCO.641,ONET.534,technical|react|easy,Low,Low,False,
Q02538,How would you refactor a resource-constrained IoT ecosystem using React during a major compliance audit?,Technical,React,Go|Node.js,EXP-FRON-MID,Mid,Easy,2,Create,Case Study,6,ESCO.197,ONET.728,technical|react|easy,Medium,Low,False,
Q02539,How would you implement a legacy monolithic system using EdTech with a globally distributed team?,Domain Knowledge,EdTech,E-commerce|SaaS,EXP-DEVO-JUN,Junior,Expert,5,Understand,Technical,9,ESCO.627,ONET.792,domain knowledge|edtech|expert,Low,Low,False,
Q02540,How would you migrate a latency-sensitive trading platform using E-commerce with a hard deadline of two weeks?,Domain Knowledge,E-commerce,Fintech|SaaS,EXP-DEVO-MID,Mid,Expert,5,Evaluate,Technical,14,ESCO.199,ONET.417,domain knowledge|e-commerce|expert,Medium,Low,False,
Q02541,How would you optimize a resource-constrained IoT ecosystem using Scalability with zero downtime?,System Design,Scalability,Security|API Design,EXP-DATA-SEN,Senior,Hard,4,Create,Technical,11,ESCO.384,ONET.106,system design|scalability|hard,High,Low,False,Gender
Q02542,How would you implement a high-traffic web application using E-commerce with limited budget for cloud resources?,Domain Knowledge,E-commerce,SaaS|Healthcare,EXP-SOFT-JUN,Junior,Expert,5,Remember,Situational,13,ESCO.212,ONET.654,domain knowledge|e-commerce|expert,Low,Low,False,
Q02543,Tell me about the most important hiring decision you made. What was your process?,Soft Skills,Leadership,Time Management|Conflict Resolution,EXP-BACK-JUN,Junior,Easy,2,Apply,Behavioral,14,ESCO.482,ONET.524,soft skills|leadership|easy,Low,Low,False,Gender
Q02544,How would you architect an offline-first mobile app backing service using Fintech with zero downtime?,Domain Knowledge,Fintech,Fintech|Healthcare,EXP-SOFT-MID,Mid,Hard,4,Understand,Situational,3,ESCO.887,ONET.183,domain knowledge|fintech|hard,Low,Low,False,
Q02545,How would you design an offline-first mobile app backing service using API Design under strict memory constraints?,System Design,API Design,API Design|Scalability,EXP-QA E-SEN,Senior,Expert,5,Understand,Technical,12,ESCO.758,ONET.588,system design|api design|expert,Low,Low,False,
Q02546,How would you troubleshoot a legacy monolithic system using React during a major compliance audit?,Technical,React,Node.js|AWS,EXP-SOFT-MID,Mid,Hard,4,Analyze,Technical,4,ESCO.418,ONET.819,technical|react|hard,Low,Low,False,
Q02547,How have you developed the next generation of leaders on your team?,Soft Skills,Leadership,Conflict Resolution|Communication,EXP-CLOU-JUN,Junior,Hard,4,Understand,Behavioral,10,ESCO.826,ONET.640,soft skills|leadership|hard,Low,Low,False,Age
Q02548,How would you scale a high-traffic web application using Microservices with a globally distributed team?,System Design,Microservices,API Design|Microservices,EXP-CLOU-SEN,Senior,Easy,2,Analyze,Case Study,4,ESCO.506,ONET.718,system design|microservices|easy,Low,Low,False,
Q02549,How would you design a highly secure payment gateway using JavaScript under strict memory constraints?,Technical,JavaScript,Docker|AWS,EXP-ML E-SEN,Senior,Expert,5,Create,Technical,4,ESCO.708,ONET.689,technical|javascript|expert,High,Low,False,
Q02550,How would you migrate a realtime data pipeline using Fintech while maintaining backward compatibility?,Domain Knowledge,Fintech,E-commerce|EdTech,EXP-BACK-MID,Mid,Medium,3,Remember,Case Study,11,ESCO.629,ONET.418,domain knowledge|fintech|medium,Medium,Low,False,
Q02551,How would you migrate a resource-constrained IoT ecosystem using EdTech with a hard deadline of two weeks?,Domain Knowledge,EdTech,SaaS|EdTech,EXP-DATA-SEN,Senior,Expert,5,Apply,Technical,14,ESCO.339,ONET.112,domain knowledge|edtech|expert,Medium,Low,False,Gender
Q02552,How would you architect a highly secure payment gateway using Security with zero downtime?,System Design,Security,Scalability|Microservices,EXP-DATA-JUN,Junior,Medium,3,Understand,Case Study,10,ESCO.978,ONET.255,system design|security|medium,Medium,Low,False,
Q02553,How would you implement a distributed microservices architecture using Kubernetes with zero downtime?,Technical,Kubernetes,React|Kubernetes,EXP-DATA-SEN,Senior,Hard,4,Analyze,Situational,12,ESCO.757,ONET.949,technical|kubernetes|hard,Medium,Low,False,
Q02554,How would you secure a legacy monolithic system using AWS with limited budget for cloud resources?,Technical,AWS,Java|React,EXP-QA E-JUN,Junior,Medium,3,Create,Behavioral,8,ESCO.683,ONET.518,technical|aws|medium,Low,Low,False,
Q02555,How would you debug a latency-sensitive trading platform using Kubernetes under strict memory constraints?,Technical,Kubernetes,JavaScript|Node.js,EXP-ML E-JUN,Junior,Easy,2,Remember,Situational,10,ESCO.708,ONET.149,technical|kubernetes|easy,Low,Low,False,
Q02556,How would you troubleshoot a high-traffic web application using AWS under strict memory constraints?,Technical,AWS,Node.js|Java,EXP-DATA-MID,Mid,Expert,5,Evaluate,Behavioral,14,ESCO.740,ONET.174,technical|aws|expert,Low,Low,False,
Q02557,How would you implement a resource-constrained IoT ecosystem using SQL with zero downtime?,Technical,SQL,Kubernetes|JavaScript,EXP-CLOU-SEN,Senior,Hard,4,Apply,Behavioral,9,ESCO.754,ONET.536,technical|sql|hard,Medium,Low,False,
Q02558,How would you optimize a latency-sensitive trading platform using Database Design under strict memory constraints?,System Design,Database Design,Microservices|API Design,EXP-FRON-JUN,Junior,Easy,2,Evaluate,Behavioral,8,ESCO.858,ONET.631,system design|database design|easy,Medium,Low,False,
Q02559,How would you troubleshoot a legacy monolithic system using API Design with zero downtime?,System Design,API Design,Database Design|Scalability,EXP-SOFT-JUN,Junior,Easy,2,Understand,Behavioral,6,ESCO.185,ONET.474,system design|api design|easy,Low,Low,False,
Q02560,How do you handle situations where a vendor or external partner is creating friction?,Soft Skills,Conflict Resolution,Adaptability|Conflict Resolution,EXP-BACK-SEN,Senior,Expert,5,Analyze,Behavioral,13,ESCO.202,ONET.724,soft skills|conflict resolution|expert,Low,Low,False,Culture
