question_id,question_text,domain,primary_skill,secondary_skills,target_role,seniority_level,difficulty,difficulty_score,bloom_level,question_type,expected_duration_min,esco_code,onet_code,tags,bias_risk_flag,conflict_sensitivity,illegal_question_flag,demographic_sensitivity
Q02316,How would you design a legacy monolithic system using EdTech while maintaining backward compatibility? (Variant 2316),Domain Knowledge,EdTech,Fintech|SaaS,EXP-FRON-SEN,Senior,Medium,3,Understand,Behavioral,3,ESCO.663,ONET.835,domain knowledge|edtech|medium,Low,Low,False,None
Q02317,How would you migrate a high-traffic web application using EdTech during a major compliance audit? (Variant 2317),Domain Knowledge,EdTech,Fintech|SaaS,EXP-DATA-SEN,Senior,Hard,4,Remember,Situational,10,ESCO.431,ONET.700,domain knowledge|edtech|hard,Low,Low,False,None
Q02318,How would you optimize a resource-constrained IoT ecosystem using Kubernetes while maintaining backward compatibility? (Variant 2318),Technical,Kubernetes,Python|AWS,EXP-QA E-MID,Mid,Hard,4,Create,Situational,11,ESCO.811,ONET.595,technical|kubernetes|hard,High,Low,False,None
Q02319,How would you architect a legacy monolithic system using Database Design while ensuring 99.99% uptime? (Variant 2319),System Design,Database Design,Security|Scalability,EXP-CLOU-SEN,Senior,Medium,3,Remember,Situational,4,ESCO.567,ONET.227,system design|database design|medium,Low,Low,False,None
Q02320,How would you optimize a highly secure payment gateway using Communication with a globally distributed team? (Variant 2320),Soft Skills,Communication,Conflict Resolution|Communication,EXP-ML E-MID,Mid,Expert,5,Apply,Case Study,13,ESCO.595,ONET.609,soft skills|communication|expert,Low,Low,False,None
Q02321,How would you optimize a high-traffic web application using Node.js during a major compliance audit? (Variant 2321),Technical,Node.js,JavaScript|Python,EXP-DEVO-JUN,Junior,Expert,5,Evaluate,Behavioral,7,ESCO.101,ONET.581,technical|node.js|expert,High,Low,False,None
Q02322,How would you implement a resource-constrained IoT ecosystem using API Design with a hard deadline of two weeks? (Variant 2322),System Design,API Design,API Design|Security,EXP-BACK-MID,Mid,Expert,5,Create,Situational,10,ESCO.255,ONET.912,system design|api design|expert,Medium,Low,False,Gender
Q02323,How would you migrate an offline-first mobile app backing service using API Design while ensuring 99.99% uptime? (Variant 2323),System Design,API Design,API Design|Database Design,EXP-CLOU-MID,Mid,Easy,2,Understand,Technical,8,ESCO.875,ONET.301,system design|api design|easy,Low,Low,False,Culture
Q02324,How would you refactor a latency-sensitive trading platform using SaaS with zero downtime? (Variant 2324),Domain Knowledge,SaaS,SaaS|E-commerce,EXP-DEVO-MID,Mid,Easy,2,Analyze,Behavioral,14,ESCO.156,ONET.777,domain knowledge|saas|easy,Low,Low,False,None
Q02325,How would you migrate a highly secure payment gateway using Fintech while ensuring 99.99% uptime? (Variant 2325),Domain Knowledge,Fintech,E-commerce|SaaS,EXP-SOFT-SEN,Senior,Hard,4,Evaluate,Technical,13,ESCO.514,ONET.786,domain knowledge|fintech|hard,High,Low,False,None
Q02326,How would you troubleshoot a distributed microservices architecture using Scalability during a major compliance audit? (Variant 2326),System Design,Scalability,Database Design|Microservices,EXP-BACK-JUN,Junior,Hard,4,Remember,Situational,9,ESCO.510,ONET.322,system design|scalability|hard,High,Low,False,None
Q02327,How would you debug a legacy monolithic system using Microservices with a hard deadline of two weeks? (Variant 2327),System Design,Microservices,API Design|Scalability,EXP-SOFT-MID,Mid,Expert,5,Evaluate,Case Study,14,ESCO.929,ONET.829,system design|microservices|expert,Medium,Low,False,None
Q02328,How would you troubleshoot a resource-constrained IoT ecosystem using E-commerce with zero downtime? (Variant 2328),Domain Knowledge,E-commerce,EdTech|SaaS,EXP-DEVO-SEN,Senior,Medium,3,Analyze,Technical,15,ESCO.921,ONET.709,domain knowledge|e-commerce|medium,Low,Low,False,None
Q02329,How would you secure a realtime data pipeline using Scalability with zero downtime? (Variant 2329),System Design,Scalability,Security|Microservices,EXP-FRON-JUN,Junior,Easy,2,Understand,Case Study,12,ESCO.883,ONET.715,system design|scalability|easy,High,Low,False,None
Q02330,How would you troubleshoot a high-traffic web application using Adaptability while ensuring 99.99% uptime? (Variant 2330),Soft Skills,Adaptability,Communication|Adaptability,EXP-CLOU-JUN,Junior,Easy,2,Understand,Technical,9,ESCO.621,ONET.685,soft skills|adaptability|easy,Low,Low,False,None
Q02331,How would you architect a legacy monolithic system using Microservices with a globally distributed team? (Variant 2331),System Design,Microservices,Scalability|API Design,EXP-FRON-JUN,Junior,Easy,2,Create,Technical,14,ESCO.722,ONET.169,system design|microservices|easy,Low,Low,False,None
Q02332,How would you design a highly secure payment gateway using Healthcare with limited budget for cloud resources? (Variant 2332),Domain Knowledge,Healthcare,Healthcare|E-commerce,EXP-DATA-MID,Mid,Medium,3,Create,Situational,8,ESCO.232,ONET.807,domain knowledge|healthcare|medium,Low,Low,False,None
Q02333,How would you refactor an offline-first mobile app backing service using Adaptability during a major compliance audit? (Variant 2333),Soft Skills,Adaptability,Communication|Adaptability,EXP-DEVO-SEN,Senior,Medium,3,Evaluate,Case Study,11,ESCO.727,ONET.609,soft skills|adaptability|medium,Low,Low,False,None
Q02334,How would you refactor a legacy monolithic system using EdTech under strict memory constraints? (Variant 2334),Domain Knowledge,EdTech,Healthcare|SaaS,EXP-PROD-SEN,Senior,Expert,5,Apply,Situational,8,ESCO.134,ONET.565,domain knowledge|edtech|expert,Low,Low,False,Age
Q02335,How would you design an offline-first mobile app backing service using Kubernetes with a hard deadline of two weeks? (Variant 2335),Technical,Kubernetes,Kubernetes|Python,EXP-FRON-SEN,Senior,Expert,5,Apply,Case Study,14,ESCO.417,ONET.938,technical|kubernetes|expert,High,Low,False,None
Q02336,How would you refactor a resource-constrained IoT ecosystem using JavaScript during a major compliance audit? (Variant 2336),Technical,JavaScript,Python|Kubernetes,EXP-BACK-SEN,Senior,Expert,5,Analyze,Case Study,15,ESCO.366,ONET.359,technical|javascript|expert,Low,Low,False,None
Q02337,How would you refactor a resource-constrained IoT ecosystem using API Design while ensuring 99.99% uptime? (Variant 2337),System Design,API Design,Scalability|Database Design,EXP-PROD-MID,Mid,Medium,3,Apply,Case Study,10,ESCO.383,ONET.861,system design|api design|medium,Low,Low,False,Culture
Q02338,How would you debug an offline-first mobile app backing service using AWS under strict memory constraints? (Variant 2338),Technical,AWS,JavaScript|Go,EXP-SOFT-JUN,Junior,Medium,3,Understand,Case Study,7,ESCO.311,ONET.662,technical|aws|medium,Medium,Low,False,None
Q02339,How would you troubleshoot a realtime data pipeline using Microservices with a hard deadline of two weeks? (Variant 2339),System Design,Microservices,Scalability|Microservices,EXP-PROD-SEN,Senior,Expert,5,Understand,Case Study,3,ESCO.739,ONET.589,system design|microservices|expert,Medium,Low,False,None
Q02340,How would you debug a resource-constrained IoT ecosystem using SaaS with limited budget for cloud resources? (Variant 2340),Domain Knowledge,SaaS,E-commerce|SaaS,EXP-ML E-JUN,Junior,Easy,2,Evaluate,Situational,12,ESCO.217,ONET.721,domain knowledge|saas|easy,Low,Low,False,None
Q02341,How would you migrate a latency-sensitive trading platform using Adaptability while maintaining backward compatibility? (Variant 2341),Soft Skills,Adaptability,Time Management|Conflict Resolution,EXP-FRON-MID,Mid,Expert,5,Apply,Situational,13,ESCO.993,ONET.470,soft skills|adaptability|expert,Low,Low,False,None
Q02342,How would you optimize a legacy monolithic system using E-commerce while ensuring 99.99% uptime? (Variant 2342),Domain Knowledge,E-commerce,EdTech|Healthcare,EXP-DATA-SEN,Senior,Hard,4,Analyze,Situational,10,ESCO.588,ONET.594,domain knowledge|e-commerce|hard,Low,Low,False,None
Q02343,How would you architect a resource-constrained IoT ecosystem using SaaS with limited budget for cloud resources? (Variant 2343),Domain Knowledge,SaaS,Healthcare|SaaS,EXP-CLOU-SEN,Senior,Easy,2,Evaluate,Behavioral,11,ESCO.874,ONET.676,domain knowledge|saas|easy,Medium,Low,False,None
Q02344,How would you secure an offline-first mobile app backing service using Python while maintaining backward compatibility? (Variant 2344),Technical,Python,Python|Go,EXP-BACK-JUN,Junior,Easy,2,Apply,Situational,8,ESCO.857,ONET.216,technical|python|easy,Low,Low,False,None
Q02345,How would you optimize a distributed microservices architecture using AWS with limited budget for cloud resources? (Variant 2345),Technical,AWS,Node.js|Java,EXP-DEVO-JUN,Junior,Medium,3,Apply,Case Study,5,ESCO.980,ONET.773,technical|aws|medium,Medium,Low,False,None
Q02346,How would you secure a high-traffic web application using Database Design during a major compliance audit? (Variant 2346),System Design,Database Design,Database Design|Scalability,EXP-CLOU-MID,Mid,Medium,3,Create,Situational,12,ESCO.583,ONET.421,system design|database design|medium,High,Low,False,None
Q02347,How would you secure a realtime data pipeline using AWS with zero downtime? (Variant 2347),Technical,AWS,SQL|Python,EXP-FRON-MID,Mid,Expert,5,Evaluate,Case Study,15,ESCO.744,ONET.433,technical|aws|expert,Low,Low,False,None
Q02348,How would you migrate a resource-constrained IoT ecosystem using Leadership with a globally distributed team? (Variant 2348),Soft Skills,Leadership,Adaptability|Time Management,EXP-ML E-SEN,Senior,Medium,3,Evaluate,Technical,9,ESCO.965,ONET.494,soft skills|leadership|medium,Low,Low,False,None
Q02349,How would you design a legacy monolithic system using Scalability under strict memory constraints? (Variant 2349),System Design,Scalability,Scalability|Microservices,EXP-ML E-SEN,Senior,Medium,3,Evaluate,Case Study,5,ESCO.724,ONET.846,system design|scalability|medium,High,Low,False,None
Q02350,How would you debug a legacy monolithic system using Communication with a globally distributed team? (Variant 2350),Soft Skills,Communication,Time Management|Conflict Resolution,EXP-DATA-MID,Mid,Expert,5,Evaluate,Technical,8,ESCO.396,ONET.495,soft skills|communication|expert,Low,Low,False,None
Q02351,How would you migrate a resource-constrained IoT ecosystem using Docker under strict memory constraints? (Variant 2351),Technical,Docker,Docker|Go,EXP-PROD-JUN,Junior,Expert,5,Understand,Situational,15,ESCO.752,ONET.423,technical|docker|expert,Low,Low,False,None
Q02352,How would you troubleshoot a distributed microservices architecture using Healthcare with a globally distributed team? (Variant 2352),Domain Knowledge,Healthcare,Healthcare|E-commerce,EXP-QA E-MID,Mid,Easy,2,Apply,Technical,14,ESCO.501,ONET.446,domain knowledge|healthcare|easy,Low,Low,False,None
Q02353,How would you architect a highly secure payment gateway using Go with limited budget for cloud resources? (Variant 2353),Technical,Go,JavaScript|Node.js,EXP-SOFT-MID,Mid,Expert,5,Evaluate,Case Study,10,ESCO.286,ONET.166,technical|go|expert,Medium,Low,False,None
Q02354,How would you refactor a resource-constrained IoT ecosystem using Time Management with a hard deadline of two weeks? (Variant 2354),Soft Skills,Time Management,Adaptability|Conflict Resolution,EXP-PROD-MID,Mid,Expert,5,Evaluate,Technical,4,ESCO.395,ONET.842,soft skills|time management|expert,Low,Low,False,None
Q02355,How would you refactor a highly secure payment gateway using E-commerce with a hard deadline of two weeks? (Variant 2355),Domain Knowledge,E-commerce,EdTech|Fintech,EXP-CLOU-SEN,Senior,Hard,4,Evaluate,Technical,3,ESCO.517,ONET.672,domain knowledge|e-commerce|hard,Low,Low,False,Gender
Q02356,How would you architect a resource-constrained IoT ecosystem using Adaptability with limited budget for cloud resources? (Variant 2356),Soft Skills,Adaptability,Time Management|Adaptability,EXP-DEVO-MID,Mid,Expert,5,Remember,Case Study,10,ESCO.592,ONET.480,soft skills|adaptability|expert,High,Low,False,None
Q02357,How would you secure a legacy monolithic system using Python under strict memory constraints? (Variant 2357),Technical,Python,Go|Docker,EXP-FRON-JUN,Junior,Medium,3,Apply,Behavioral,7,ESCO.140,ONET.283,technical|python|medium,Low,Low,False,None
Q02358,How would you implement a high-traffic web application using E-commerce while maintaining backward compatibility? (Variant 2358),Domain Knowledge,E-commerce,E-commerce|Healthcare,EXP-FRON-JUN,Junior,Hard,4,Apply,Case Study,13,ESCO.252,ONET.147,domain knowledge|e-commerce|hard,Low,Low,False,None
Q02359,How would you implement a legacy monolithic system using Healthcare with a globally distributed team? (Variant 2359),Domain Knowledge,Healthcare,EdTech|E-commerce,EXP-DATA-JUN,Junior,Expert,5,Analyze,Behavioral,11,ESCO.787,ONET.221,domain knowledge|healthcare|expert,Low,Low,False,None
Q02360,How would you debug an offline-first mobile app backing service using SaaS while maintaining backward compatibility? (Variant 2360),Domain Knowledge,SaaS,Fintech|E-commerce,EXP-BACK-SEN,Senior,Hard,4,Remember,Situational,10,ESCO.779,ONET.770,domain knowledge|saas|hard,Low,Low,False,None
Q02361,How would you secure a high-traffic web application using Fintech with limited budget for cloud resources? (Variant 2361),Domain Knowledge,Fintech,SaaS|Fintech,EXP-BACK-SEN,Senior,Expert,5,Apply,Situational,12,ESCO.347,ONET.440,domain knowledge|fintech|expert,Low,Low,False,None
Q02362,How would you design a distributed microservices architecture using Time Management with limited budget for cloud resources? (Variant 2362),Soft Skills,Time Management,Conflict Resolution|Time Management,EXP-DATA-MID,Mid,Medium,3,Apply,Situational,8,ESCO.889,ONET.622,soft skills|time management|medium,High,Low,False,None
Q02363,How would you migrate a high-traffic web application using Conflict Resolution while maintaining backward compatibility? (Variant 2363),Soft Skills,Conflict Resolution,Conflict Resolution|Time Management,EXP-ML E-JUN,Junior,Medium,3,Create,Behavioral,15,ESCO.141,ONET.847,soft skills|conflict resolution|medium,Low,Low,False,None
Q02364,How would you implement a resource-constrained IoT ecosystem using Conflict Resolution under strict memory constraints? (Variant 2364),Soft Skills,Conflict Resolution,Leadership|Conflict Resolution,EXP-SOFT-JUN,Junior,Expert,5,Remember,Case Study,3,ESCO.678,ONET.693,soft skills|conflict resolution|expert,Low,Low,False,None
Q02365,How would you architect a high-traffic web application using EdTech with a hard deadline of two weeks? (Variant 2365),Domain Knowledge,EdTech,EdTech|Fintech,EXP-PROD-MID,Mid,Easy,2,Understand,Situational,9,ESCO.717,ONET.211,domain knowledge|edtech|easy,Low,Low,False,None
